time,stability,delta,alert
14207,89.94415448497082,-0.000707908871163454,Warning
14208,89.94344657609965,-0.0007079088711776649,Warning
14209,89.94273866722845,-0.0007079088711918757,Warning
14210,89.94203075835728,-0.0007079088711776649,Warning
14211,89.94132284948611,-0.000707908871163454,Warning
14212,89.94061494061495,-0.000707908871163454,Warning
14213,89.93990703174377,-0.0007079088711776649,Warning
14214,89.9391991228726,-0.0007079088711776649,Warning
14215,89.93849121400142,-0.0007079088711776649,Warning
14216,89.93778330513024,-0.0007079088711776649,Warning
14217,89.93707539625908,-0.000707908871163454,Warning
14218,89.93636748738791,-0.000707908871163454,Warning
14219,89.93565957851672,-0.0007079088711918757,Warning
14220,89.93495166964556,-0.000707908871163454,Warning
14221,89.93424376077436,-0.0007079088711918757,Warning
14222,89.9335358519032,-0.000707908871163454,Warning
14223,89.93282794303204,-0.000707908871163454,Warning
14224,89.93212003416086,-0.0007079088711776649,Warning
14225,89.93141212528967,-0.0007079088711918757,Warning
14226,89.93070421641849,-0.0007079088711776649,Warning
14227,89.92999630754733,-0.000707908871163454,Warning
14228,89.92928839867615,-0.0007079088711776649,Warning
14229,89.92858048980497,-0.0007079088711776649,Warning
14230,89.92787258093381,-0.000707908871163454,Warning
14231,89.92716467206263,-0.0007079088711776649,Warning
14232,89.92645676319145,-0.0007079088711776649,Warning
14233,89.92574885432029,-0.000707908871163454,Warning
14234,89.92504094544911,-0.0007079088711776649,Warning
14235,89.92433303657793,-0.0007079088711776649,Warning
14236,89.92362512770676,-0.0007079088711776649,Warning
14237,89.9229172188356,-0.000707908871163454,Warning
14238,89.92220930996442,-0.0007079088711776649,Warning
14239,89.92150140109324,-0.0007079088711776649,Warning
14240,89.92079349222206,-0.0007079088711776649,Warning
14241,89.9200855833509,-0.000707908871163454,Warning
14242,89.91937767447972,-0.0007079088711776649,Warning
14243,89.91866976560854,-0.0007079088711776649,Warning
14244,89.91796185673738,-0.000707908871163454,Warning
14245,89.9172539478662,-0.0007079088711776649,Warning
14246,89.91654603899501,-0.0007079088711918757,Warning
14247,89.91583813012384,-0.000707908871163454,Warning
14248,89.91513022125267,-0.0007079088711776649,Warning
14249,89.9144223123815,-0.000707908871163454,Warning
14250,89.91371440351034,-0.000707908871163454,Warning
14251,89.91300649463915,-0.0007079088711918757,Warning
14252,89.91229858576799,-0.000707908871163454,Warning
14253,89.9115906768968,-0.0007079088711918757,Warning
14254,89.91088276802563,-0.000707908871163454,Warning
14255,89.91017485915445,-0.0007079088711776649,Warning
14256,89.90946695028327,-0.0007079088711776649,Warning
14257,89.9087590414121,-0.0007079088711776649,Warning
14258,89.90805113254092,-0.0007079088711776649,Warning
14259,89.90734322366976,-0.000707908871163454,Warning
14260,89.90663531479859,-0.000707908871163454,Warning
14261,89.9059274059274,-0.0007079088711918757,Warning
14262,89.90521949705624,-0.000707908871163454,Warning
14263,89.90451158818504,-0.0007079088711918757,Warning
14264,89.90380367931388,-0.000707908871163454,Warning
14265,89.9030957704427,-0.0007079088711776649,Warning
14266,89.90238786157153,-0.0007079088711776649,Warning
14267,89.90167995270036,-0.000707908871163454,Warning
14268,89.90097204382919,-0.0007079088711776649,Warning
14269,89.90026413495801,-0.0007079088711776649,Warning
14270,89.89955622608684,-0.000707908871163454,Warning
14271,89.89884831721567,-0.0007079088711776649,Warning
14272,89.89814040834449,-0.0007079088711776649,Warning
14273,89.89743249947333,-0.000707908871163454,Warning
14274,89.89672459060215,-0.0007079088711776649,Warning
14275,89.89601668173097,-0.0007079088711776649,Warning
14276,89.8953087728598,-0.000707908871163454,Warning
14277,89.89460086398863,-0.0007079088711776649,Warning
14278,89.89389295511744,-0.0007079088711918757,Warning
14279,89.89318504624626,-0.0007079088711776649,Warning
14280,89.8924771373751,-0.000707908871163454,Warning
14281,89.89176922850392,-0.0007079088711776649,Warning
14282,89.89106131963274,-0.0007079088711776649,Warning
14283,89.89035341076158,-0.000707908871163454,Warning
14284,89.8896455018904,-0.0007079088711776649,Warning
14285,89.88893759301922,-0.0007079088711776649,Warning
14286,89.88822968414806,-0.000707908871163454,Warning
14287,89.88752177527688,-0.0007079088711776649,Warning
14288,89.88681386640569,-0.0007079088711918757,Warning
14289,89.88610595753453,-0.000707908871163454,Warning
14290,89.88539804866335,-0.0007079088711776649,Warning
14291,89.88469013979218,-0.000707908871163454,Warning
14292,89.883982230921,-0.0007079088711776649,Warning
14293,89.88327432204983,-0.0007079088711776649,Warning
14294,89.88256641317867,-0.000707908871163454,Warning
14295,89.88185850430749,-0.0007079088711776649,Warning
14296,89.88115059543631,-0.0007079088711776649,Warning
14297,89.88044268656515,-0.000707908871163454,Warning
14298,89.87973477769397,-0.0007079088711776649,Warning
14299,89.87902686882278,-0.0007079088711918757,Warning
14300,89.8783189599516,-0.0007079088711776649,Warning
14301,89.87761105108044,-0.000707908871163454,Warning
14302,89.87690314220927,-0.000707908871163454,Warning
14303,89.8761952333381,-0.0007079088711776649,Warning
14304,89.87548732446692,-0.0007079088711776649,Warning
14305,89.87477941559574,-0.0007079088711776649,Warning
14306,89.87407150672456,-0.0007079088711776649,Warning
14307,89.87336359785338,-0.0007079088711776649,Warning
14308,89.87265568898222,-0.000707908871163454,Warning
14309,89.87194778011104,-0.0007079088711776649,Warning
14310,89.87123987123988,-0.000707908871163454,Warning
14311,89.8705319623687,-0.0007079088711776649,Warning
14312,89.86982405349752,-0.0007079088711776649,Warning
14313,89.86911614462636,-0.000707908871163454,Warning
14314,89.86840823575518,-0.0007079088711776649,Warning
14315,89.86770032688399,-0.0007079088711918757,Warning
14316,89.86699241801281,-0.0007079088711776649,Warning
14317,89.86628450914165,-0.000707908871163454,Warning
14318,89.86557660027047,-0.0007079088711776649,Warning
14319,89.8648686913993,-0.0007079088711776649,Warning
14320,89.86416078252813,-0.000707908871163454,Warning
14321,89.86345287365695,-0.0007079088711776649,Warning
14322,89.86274496478578,-0.0007079088711776649,Warning
14323,89.86203705591461,-0.000707908871163454,Warning
14324,89.86132914704343,-0.0007079088711776649,Warning
14325,89.86062123817226,-0.0007079088711776649,Warning
14326,89.8599133293011,-0.000707908871163454,Warning
14327,89.85920542042992,-0.0007079088711776649,Warning
14328,89.85849751155874,-0.0007079088711776649,Warning
14329,89.85778960268757,-0.000707908871163454,Warning
14330,89.8570816938164,-0.0007079088711776649,Warning
14331,89.8563737849452,-0.0007079088711918757,Warning
14332,89.85566587607403,-0.0007079088711776649,Warning
14333,89.85495796720286,-0.000707908871163454,Warning
14334,89.85425005833169,-0.0007079088711776649,Warning
14335,89.85354214946051,-0.0007079088711776649,Warning
14336,89.85283424058935,-0.000707908871163454,Warning
14337,89.85212633171817,-0.0007079088711776649,Warning
14338,89.85141842284699,-0.0007079088711776649,Warning
14339,89.85071051397583,-0.000707908871163454,Warning
14340,89.85000260510465,-0.0007079088711776649,Warning
14341,89.84929469623346,-0.0007079088711918757,Warning
14342,89.8485867873623,-0.000707908871163454,Warning
14343,89.84787887849112,-0.0007079088711776649,Warning
14344,89.84717096961995,-0.000707908871163454,Warning
14345,89.84646306074877,-0.0007079088711776649,Warning
14346,89.8457551518776,-0.0007079088711776649,Warning
14347,89.84504724300643,-0.000707908871163454,Warning
14348,89.84433933413526,-0.0007079088711776649,Warning
14349,89.84363142526408,-0.0007079088711776649,Warning
14350,89.84292351639291,-0.000707908871163454,Warning
14351,89.84221560752174,-0.0007079088711776649,Warning
14352,89.84150769865055,-0.0007079088711918757,Warning
14353,89.84079978977937,-0.0007079088711776649,Warning
14354,89.8400918809082,-0.000707908871163454,Warning
14355,89.83938397203704,-0.000707908871163454,Warning
14356,89.83867606316586,-0.0007079088711776649,Warning
14357,89.83796815429469,-0.0007079088711776649,Warning
14358,89.83726024542351,-0.0007079088711776649,Warning
14359,89.83655233655233,-0.0007079088711776649,Warning
14360,89.83584442768115,-0.0007079088711776649,Warning
14361,89.83513651880999,-0.000707908871163454,Warning
14362,89.83442860993881,-0.0007079088711776649,Warning
14363,89.83372070106763,-0.0007079088711776649,Warning
14364,89.83301279219646,-0.0007079088711776649,Warning
14365,89.83230488332529,-0.000707908871163454,Warning
14366,89.83159697445413,-0.000707908871163454,Warning
14367,89.83088906558294,-0.0007079088711918757,Warning
14368,89.83018115671177,-0.000707908871163454,Warning
14369,89.82947324784058,-0.0007079088711918757,Warning
14370,89.82876533896942,-0.000707908871163454,Warning
14371,89.82805743009824,-0.0007079088711776649,Warning
14372,89.82734952122706,-0.0007079088711776649,Warning
14373,89.8266416123559,-0.000707908871163454,Warning
14374,89.82593370348472,-0.0007079088711776649,Warning
14375,89.82522579461354,-0.0007079088711776649,Warning
14376,89.82451788574238,-0.000707908871163454,Warning
14377,89.8238099768712,-0.0007079088711776649,Warning
14378,89.82310206800003,-0.0007079088711776649,Warning
14379,89.82239415912886,-0.000707908871163454,Warning
14380,89.82168625025768,-0.0007079088711776649,Warning
14381,89.8209783413865,-0.0007079088711776649,Warning
14382,89.82027043251534,-0.000707908871163454,Warning
14383,89.81956252364417,-0.0007079088711776649,Warning
14384,89.81885461477297,-0.0007079088711918757,Warning
14385,89.8181467059018,-0.0007079088711776649,Warning
14386,89.81743879703063,-0.000707908871163454,Warning
14387,89.81673088815947,-0.000707908871163454,Warning
14388,89.81602297928829,-0.0007079088711776649,Warning
14389,89.81531507041711,-0.0007079088711776649,Warning
14390,89.81460716154594,-0.0007079088711776649,Warning
14391,89.81389925267476,-0.0007079088711776649,Warning
14392,89.81319134380358,-0.0007079088711776649,Warning
14393,89.81248343493242,-0.000707908871163454,Warning
14394,89.81177552606124,-0.0007079088711776649,Warning
14395,89.81106761719006,-0.0007079088711776649,Warning
14396,89.81035970831888,-0.0007079088711776649,Warning
14397,89.80965179944772,-0.000707908871163454,Warning
14398,89.80894389057656,-0.000707908871163454,Warning
14399,89.80823598170537,-0.0007079088711918757,Warning
14400,89.8075280728342,-0.000707908871163454,Warning
14401,89.80682016396302,-0.0007079088711776649,Warning
14402,89.80611225509185,-0.0007079088711776649,Warning
14403,89.80540434622068,-0.000707908871163454,Warning
14404,89.8046964373495,-0.0007079088711776649,Warning
14405,89.80398852847831,-0.0007079088711918757,Warning
14406,89.80328061960715,-0.000707908871163454,Warning
14407,89.80257271073597,-0.0007079088711776649,Warning
14408,89.80186480186481,-0.000707908871163454,Warning
14409,89.80115689299363,-0.0007079088711776649,Warning
14410,89.80044898412245,-0.0007079088711776649,Warning
14411,89.79974107525128,-0.0007079088711776649,Warning
14412,89.7990331663801,-0.0007079088711776649,Warning
14413,89.79832525750894,-0.000707908871163454,Warning
14414,89.79761734863776,-0.0007079088711776649,Warning
14415,89.7969094397666,-0.000707908871163454,Warning
14416,89.7962015308954,-0.0007079088711918757,Warning
14417,89.79549362202422,-0.0007079088711776649,Warning
14418,89.79478571315306,-0.000707908871163454,Warning
14419,89.79407780428188,-0.0007079088711776649,Warning
14420,89.7933698954107,-0.0007079088711776649,Warning
14421,89.79266198653954,-0.000707908871163454,Warning
14422,89.79195407766836,-0.0007079088711776649,Warning
14423,89.79124616879719,-0.0007079088711776649,Warning
14424,89.79053825992602,-0.000707908871163454,Warning
14425,89.78983035105485,-0.0007079088711776649,Warning
14426,89.78912244218365,-0.0007079088711918757,Warning
14427,89.78841453331249,-0.000707908871163454,Warning
14428,89.78770662444131,-0.0007079088711776649,Warning
14429,89.78699871557015,-0.000707908871163454,Warning
14430,89.78629080669897,-0.0007079088711776649,Warning
14431,89.7855828978278,-0.0007079088711776649,Warning
14432,89.78487498895662,-0.0007079088711776649,Warning
14433,89.78416708008544,-0.0007079088711776649,Warning
14434,89.78345917121428,-0.000707908871163454,Warning
14435,89.7827512623431,-0.0007079088711776649,Warning
14436,89.78204335347192,-0.0007079088711776649,Warning
14437,89.78133544460074,-0.0007079088711776649,Warning
14438,89.78062753572958,-0.000707908871163454,Warning
14439,89.7799196268584,-0.0007079088711776649,Warning
14440,89.77921171798724,-0.000707908871163454,Warning
14441,89.77850380911606,-0.0007079088711776649,Warning
14442,89.77779590024487,-0.0007079088711918757,Warning
14443,89.7770879913737,-0.000707908871163454,Warning
14444,89.77638008250253,-0.0007079088711776649,Warning
14445,89.77567217363136,-0.000707908871163454,Warning
14446,89.77496426476019,-0.0007079088711776649,Warning
14447,89.77425635588901,-0.0007079088711776649,Warning
14448,89.77354844701783,-0.0007079088711776649,Warning
14449,89.77284053814665,-0.0007079088711776649,Warning
14450,89.77213262927549,-0.000707908871163454,Warning
14451,89.77142472040431,-0.0007079088711776649,Warning
14452,89.77071681153315,-0.000707908871163454,Warning
14453,89.77000890266196,-0.0007079088711918757,Warning
14454,89.76930099379078,-0.0007079088711776649,Warning
14455,89.76859308491962,-0.000707908871163454,Warning
14456,89.76788517604844,-0.0007079088711776649,Warning
14457,89.76717726717726,-0.0007079088711776649,Warning
14458,89.7664693583061,-0.000707908871163454,Warning
14459,89.76576144943492,-0.0007079088711776649,Warning
14460,89.76505354056374,-0.0007079088711776649,Warning
14461,89.76434563169258,-0.000707908871163454,Warning
14462,89.7636377228214,-0.0007079088711776649,Warning
14463,89.76292981395022,-0.0007079088711776649,Warning
14464,89.76222190507904,-0.0007079088711776649,Warning
14465,89.76151399620787,-0.0007079088711776649,Warning
14466,89.76080608733669,-0.0007079088711776649,Warning
14467,89.76009817846553,-0.000707908871163454,Warning
14468,89.75939026959435,-0.0007079088711776649,Warning
14469,89.75868236072317,-0.0007079088711776649,Warning
14470,89.757974451852,-0.0007079088711776649,Warning
14471,89.75726654298083,-0.000707908871163454,Warning
14472,89.75655863410967,-0.000707908871163454,Warning
14473,89.75585072523847,-0.0007079088711918757,Warning
14474,89.75514281636731,-0.000707908871163454,Warning
14475,89.75443490749612,-0.0007079088711918757,Warning
14476,89.75372699862496,-0.000707908871163454,Warning
14477,89.75301908975378,-0.0007079088711776649,Warning
14478,89.7523111808826,-0.0007079088711776649,Warning
14479,89.75160327201144,-0.000707908871163454,Warning
14480,89.75089536314026,-0.0007079088711776649,Warning
14481,89.75018745426908,-0.0007079088711776649,Warning
14482,89.74947954539792,-0.000707908871163454,Warning
14483,89.74877163652675,-0.000707908871163454,Warning
14484,89.74806372765556,-0.0007079088711918757,Warning
14485,89.7473558187844,-0.000707908871163454,Warning
14486,89.74664790991322,-0.0007079088711776649,Warning
14487,89.74594000104204,-0.0007079088711776649,Warning
14488,89.74523209217088,-0.000707908871163454,Warning
14489,89.7445241832997,-0.0007079088711776649,Warning
14490,89.74381627442851,-0.0007079088711918757,Warning
14491,89.74310836555733,-0.0007079088711776649,Warning
14492,89.74240045668617,-0.000707908871163454,Warning
14493,89.74169254781499,-0.0007079088711776649,Warning
14494,89.74098463894381,-0.0007079088711776649,Warning
14495,89.74027673007265,-0.000707908871163454,Warning
14496,89.73956882120147,-0.0007079088711776649,Warning
14497,89.7388609123303,-0.0007079088711776649,Warning
14498,89.73815300345913,-0.000707908871163454,Warning
14499,89.73744509458795,-0.0007079088711776649,Warning
14500,89.73673718571678,-0.0007079088711776649,Warning
14501,89.7360292768456,-0.0007079088711776649,Warning
14502,89.73532136797444,-0.000707908871163454,Warning
14503,89.73461345910326,-0.0007079088711776649,Warning
14504,89.73390555023208,-0.0007079088711776649,Warning
14505,89.7331976413609,-0.0007079088711776649,Warning
14506,89.73248973248974,-0.000707908871163454,Warning
14507,89.73178182361856,-0.0007079088711776649,Warning
14508,89.73107391474738,-0.0007079088711776649,Warning
14509,89.73036600587622,-0.000707908871163454,Warning
14510,89.72965809700504,-0.0007079088711776649,Warning
14511,89.72895018813385,-0.0007079088711918757,Warning
14512,89.72824227926269,-0.000707908871163454,Warning
14513,89.72753437039151,-0.0007079088711776649,Warning
14514,89.72682646152035,-0.000707908871163454,Warning
14515,89.72611855264918,-0.000707908871163454,Warning
14516,89.72541064377799,-0.0007079088711918757,Warning
14517,89.72470273490683,-0.000707908871163454,Warning
14518,89.72399482603564,-0.0007079088711918757,Warning
14519,89.72328691716447,-0.000707908871163454,Warning
14520,89.72257900829331,-0.000707908871163454,Warning
14521,89.72187109942212,-0.0007079088711918757,Warning
14522,89.72116319055095,-0.000707908871163454,Warning
14523,89.72045528167976,-0.0007079088711918757,Warning
14524,89.7197473728086,-0.000707908871163454,Warning
14525,89.71903946393742,-0.0007079088711776649,Warning
14526,89.71833155506626,-0.000707908871163454,Warning
14527,89.71762364619507,-0.0007079088711918757,Warning
14528,89.71691573732389,-0.0007079088711776649,Warning
14529,89.71620782845272,-0.000707908871163454,Warning
14530,89.71549991958156,-0.000707908871163454,Warning
14531,89.71479201071038,-0.0007079088711776649,Warning
14532,89.7140841018392,-0.0007079088711776649,Warning
14533,89.71337619296803,-0.0007079088711776649,Warning
14534,89.71266828409685,-0.0007079088711776649,Warning
14535,89.71196037522569,-0.000707908871163454,Warning
14536,89.71125246635452,-0.000707908871163454,Warning
14537,89.71054455748333,-0.0007079088711918757,Warning
14538,89.70983664861217,-0.000707908871163454,Warning
14539,89.70912873974098,-0.0007079088711918757,Warning
14540,89.70842083086981,-0.000707908871163454,Warning
14541,89.70771292199865,-0.000707908871163454,Warning
14542,89.70700501312747,-0.0007079088711776649,Warning
14543,89.70629710425628,-0.0007079088711918757,Warning
14544,89.70558919538512,-0.000707908871163454,Warning
14545,89.70488128651394,-0.0007079088711776649,Warning
14546,89.70417337764277,-0.000707908871163454,Warning
14547,89.70346546877158,-0.0007079088711918757,Warning
14548,89.70275755990042,-0.000707908871163454,Warning
14549,89.70204965102924,-0.0007079088711776649,Warning
14550,89.70134174215806,-0.0007079088711776649,Warning
14551,89.70063383328689,-0.0007079088711776649,Warning
14552,89.69992592441572,-0.000707908871163454,Warning
14553,89.69921801554455,-0.0007079088711776649,Warning
14554,89.69851010667337,-0.0007079088711776649,Warning
14555,89.69780219780219,-0.0007079088711776649,Warning
14556,89.69709428893103,-0.000707908871163454,Warning
14557,89.69638638005986,-0.000707908871163454,Warning
14558,89.69567847118867,-0.0007079088711918757,Warning
14559,89.69497056231751,-0.000707908871163454,Warning
14560,89.69426265344633,-0.0007079088711776649,Warning
14561,89.69355474457515,-0.0007079088711776649,Warning
14562,89.69284683570399,-0.000707908871163454,Warning
14563,89.69213892683281,-0.0007079088711776649,Warning
14564,89.69143101796162,-0.0007079088711918757,Warning
14565,89.69072310909046,-0.000707908871163454,Warning
14566,89.69001520021928,-0.0007079088711776649,Warning
14567,89.68930729134811,-0.000707908871163454,Warning
14568,89.68859938247692,-0.0007079088711918757,Warning
14569,89.68789147360576,-0.000707908871163454,Warning
14570,89.6871835647346,-0.000707908871163454,Warning
14571,89.6864756558634,-0.0007079088711918757,Warning
14572,89.68576774699224,-0.000707908871163454,Warning
14573,89.68505983812108,-0.000707908871163454,Warning
14574,89.6843519292499,-0.0007079088711776649,Warning
14575,89.68364402037871,-0.0007079088711918757,Warning
14576,89.68293611150753,-0.0007079088711776649,Warning
14577,89.68222820263637,-0.000707908871163454,Warning
14578,89.68152029376519,-0.0007079088711776649,Warning
14579,89.68081238489401,-0.0007079088711776649,Warning
14580,89.68010447602285,-0.000707908871163454,Warning
14581,89.67939656715167,-0.0007079088711776649,Warning
14582,89.67868865828049,-0.0007079088711776649,Warning
14583,89.67798074940933,-0.000707908871163454,Warning
14584,89.67727284053815,-0.0007079088711776649,Warning
14585,89.67656493166696,-0.0007079088711918757,Warning
14586,89.6758570227958,-0.000707908871163454,Warning
14587,89.67514911392462,-0.0007079088711776649,Warning
14588,89.67444120505345,-0.000707908871163454,Warning
14589,89.67373329618228,-0.0007079088711776649,Warning
14590,89.6730253873111,-0.0007079088711776649,Warning
14591,89.67231747843992,-0.0007079088711776649,Warning
14592,89.67160956956874,-0.0007079088711776649,Warning
14593,89.67090166069758,-0.000707908871163454,Warning
14594,89.6701937518264,-0.0007079088711776649,Warning
14595,89.66948584295523,-0.0007079088711776649,Warning
14596,89.66877793408405,-0.0007079088711776649,Warning
14597,89.66807002521288,-0.000707908871163454,Warning
14598,89.6673621163417,-0.0007079088711776649,Warning
14599,89.66665420747054,-0.000707908871163454,Warning
14600,89.66594629859935,-0.0007079088711918757,Warning
14601,89.66523838972819,-0.000707908871163454,Warning
14602,89.664530480857,-0.0007079088711918757,Warning
14603,89.66382257198583,-0.000707908871163454,Warning
14604,89.66311466311467,-0.000707908871163454,Warning
14605,89.66240675424349,-0.0007079088711776649,Warning
14606,89.66169884537231,-0.0007079088711776649,Warning
14607,89.66099093650114,-0.0007079088711776649,Warning
14608,89.66028302762996,-0.0007079088711776649,Warning
14609,89.6595751187588,-0.000707908871163454,Warning
14610,89.65886720988763,-0.000707908871163454,Warning
14611,89.65815930101644,-0.0007079088711918757,Warning
14612,89.65745139214528,-0.000707908871163454,Warning
14613,89.65674348327408,-0.0007079088711918757,Warning
14614,89.65603557440292,-0.000707908871163454,Warning
14615,89.65532766553174,-0.0007079088711776649,Warning
14616,89.65461975666057,-0.0007079088711776649,Warning
14617,89.65391184778939,-0.0007079088711776649,Warning
14618,89.65320393891822,-0.000707908871163454,Warning
14619,89.65249603004705,-0.0007079088711776649,Warning
14620,89.65178812117588,-0.000707908871163454,Warning
14621,89.6510802123047,-0.0007079088711776649,Warning
14622,89.65037230343351,-0.0007079088711918757,Warning
14623,89.64966439456235,-0.000707908871163454,Warning
14624,89.64895648569117,-0.0007079088711776649,Warning
14625,89.64824857682001,-0.000707908871163454,Warning
14626,89.64754066794883,-0.0007079088711776649,Warning
14627,89.64683275907767,-0.000707908871163454,Warning
14628,89.64612485020648,-0.0007079088711918757,Warning
14629,89.64541694133531,-0.000707908871163454,Warning
14630,89.64470903246414,-0.0007079088711776649,Warning
14631,89.64400112359297,-0.000707908871163454,Warning
14632,89.64329321472178,-0.0007079088711918757,Warning
14633,89.64258530585062,-0.000707908871163454,Warning
14634,89.64187739697944,-0.0007079088711776649,Warning
14635,89.64116948810826,-0.0007079088711776649,Warning
14636,89.6404615792371,-0.000707908871163454,Warning
14637,89.63975367036592,-0.0007079088711776649,Warning
14638,89.63904576149473,-0.0007079088711918757,Warning
14639,89.63833785262356,-0.000707908871163454,Warning
14640,89.63762994375239,-0.0007079088711776649,Warning
14641,89.63692203488122,-0.000707908871163454,Warning
14642,89.63621412601005,-0.0007079088711776649,Warning
14643,89.63550621713887,-0.0007079088711776649,Warning
14644,89.63479830826769,-0.0007079088711776649,Warning
14645,89.63409039939651,-0.0007079088711776649,Warning
14646,89.63338249052535,-0.000707908871163454,Warning
14647,89.63267458165417,-0.0007079088711776649,Warning
14648,89.631966672783,-0.0007079088711776649,Warning
14649,89.63125876391183,-0.000707908871163454,Warning
14650,89.63055085504065,-0.0007079088711776649,Warning
14651,89.62984294616948,-0.0007079088711776649,Warning
14652,89.62913503729831,-0.000707908871163454,Warning
14653,89.62842712842713,-0.0007079088711776649,Warning
14654,89.62771921955596,-0.0007079088711776649,Warning
14655,89.62701131068478,-0.0007079088711776649,Warning
14656,89.6263034018136,-0.0007079088711776649,Warning
14657,89.62559549294244,-0.000707908871163454,Warning
14658,89.62488758407126,-0.0007079088711776649,Warning
14659,89.62417967520007,-0.0007079088711918757,Warning
14660,89.6234717663289,-0.000707908871163454,Warning
14661,89.62276385745773,-0.0007079088711776649,Warning
14662,89.62205594858656,-0.000707908871163454,Warning
14663,89.62134803971539,-0.0007079088711776649,Warning
14664,89.62064013084421,-0.0007079088711776649,Warning
14665,89.61993222197304,-0.000707908871163454,Warning
14666,89.61922431310187,-0.0007079088711776649,Warning
14667,89.61851640423069,-0.0007079088711776649,Warning
14668,89.61780849535953,-0.000707908871163454,Warning
14669,89.61710058648835,-0.0007079088711776649,Warning
14670,89.61639267761716,-0.0007079088711918757,Warning
14671,89.615684768746,-0.000707908871163454,Warning
14672,89.61497685987482,-0.0007079088711776649,Warning
14673,89.61426895100365,-0.000707908871163454,Warning
14674,89.61356104213249,-0.000707908871163454,Warning
14675,89.6128531332613,-0.0007079088711918757,Warning
14676,89.61214522439013,-0.000707908871163454,Warning
14677,89.61143731551894,-0.0007079088711918757,Warning
14678,89.61072940664778,-0.000707908871163454,Warning
14679,89.6100214977766,-0.0007079088711776649,Warning
14680,89.60931358890542,-0.0007079088711776649,Warning
14681,89.60860568003426,-0.000707908871163454,Warning
14682,89.60789777116307,-0.0007079088711918757,Warning
14683,89.6071898622919,-0.000707908871163454,Warning
14684,89.60648195342074,-0.000707908871163454,Warning
14685,89.60577404454956,-0.0007079088711776649,Warning
14686,89.60506613567837,-0.0007079088711918757,Warning
14687,89.60435822680721,-0.000707908871163454,Warning
14688,89.60365031793603,-0.0007079088711776649,Warning
14689,89.60294240906487,-0.000707908871163454,Warning
14690,89.60223450019369,-0.0007079088711776649,Warning
14691,89.60152659132251,-0.0007079088711776649,Warning
14692,89.60081868245133,-0.0007079088711776649,Warning
14693,89.60011077358016,-0.0007079088711776649,Warning
14694,89.59940286470899,-0.000707908871163454,Warning
14695,89.59869495583781,-0.0007079088711776649,Warning
14696,89.59798704696664,-0.0007079088711776649,Warning
14697,89.59727913809546,-0.0007079088711776649,Warning
14698,89.59657122922428,-0.0007079088711776649,Warning
14699,89.59586332035312,-0.000707908871163454,Warning
14700,89.59515541148194,-0.0007079088711776649,Warning
14701,89.59444750261078,-0.000707908871163454,Warning
14702,89.59373959373958,-0.0007079088711918757,Warning
14703,89.59303168486842,-0.000707908871163454,Warning
14704,89.59232377599724,-0.0007079088711776649,Warning
14705,89.59161586712608,-0.000707908871163454,Warning
14706,89.59090795825489,-0.0007079088711918757,Warning
14707,89.59020004938372,-0.000707908871163454,Warning
14708,89.58949214051256,-0.000707908871163454,Warning
14709,89.58878423164137,-0.0007079088711918757,Warning
14710,89.5880763227702,-0.000707908871163454,Warning
14711,89.58736841389903,-0.0007079088711776649,Warning
14712,89.58666050502785,-0.0007079088711776649,Warning
14713,89.58595259615667,-0.0007079088711776649,Warning
14714,89.5852446872855,-0.0007079088711776649,Warning
14715,89.58453677841433,-0.000707908871163454,Warning
14716,89.58382886954317,-0.000707908871163454,Warning
14717,89.58312096067198,-0.0007079088711918757,Warning
14718,89.58241305180081,-0.000707908871163454,Warning
14719,89.58170514292962,-0.0007079088711918757,Warning
14720,89.58099723405846,-0.000707908871163454,Warning
14721,89.58028932518728,-0.0007079088711776649,Warning
14722,89.5795814163161,-0.0007079088711776649,Warning
14723,89.57887350744492,-0.0007079088711776649,Warning
14724,89.57816559857376,-0.000707908871163454,Warning
14725,89.57745768970258,-0.0007079088711776649,Warning
14726,89.57674978083142,-0.000707908871163454,Warning
14727,89.57604187196024,-0.0007079088711776649,Warning
14728,89.57533396308907,-0.0007079088711776649,Warning
14729,89.57462605421789,-0.0007079088711776649,Warning
14730,89.57391814534671,-0.0007079088711776649,Warning
14731,89.57321023647555,-0.000707908871163454,Warning
14732,89.57250232760437,-0.0007079088711776649,Warning
14733,89.57179441873319,-0.0007079088711776649,Warning
14734,89.57108650986201,-0.0007079088711776649,Warning
14735,89.57037860099085,-0.000707908871163454,Warning
14736,89.56967069211967,-0.0007079088711776649,Warning
14737,89.56896278324851,-0.000707908871163454,Warning
14738,89.56825487437732,-0.0007079088711918757,Warning
14739,89.56754696550615,-0.000707908871163454,Warning
14740,89.56683905663498,-0.0007079088711776649,Warning
14741,89.5661311477638,-0.0007079088711776649,Warning
14742,89.56542323889263,-0.000707908871163454,Warning
14743,89.56471533002146,-0.0007079088711776649,Warning
14744,89.56400742115027,-0.0007079088711918757,Warning
14745,89.5632995122791,-0.000707908871163454,Warning
14746,89.56259160340792,-0.0007079088711776649,Warning
14747,89.56188369453676,-0.000707908871163454,Warning
14748,89.56117578566558,-0.0007079088711776649,Warning
14749,89.5604678767944,-0.0007079088711776649,Warning
14750,89.55975996792323,-0.0007079088711776649,Warning
14751,89.55905205905205,-0.0007079088711776649,Warning
